"Departamento","Municipio","Cultivo","Topografia","Drenaje","Riego","pH.agua.suelo.2.5.1.0","Materia.organica..MO...","Fosforo..P..Bray.II.mg.kg","Azufre..S..Fosfato.monocalcico.mg.kg","Acidez..Al.H..KCL.cmol....kg","Aluminio..Al..intercambiable.cmol....kg","Calcio..Ca..intercambiable.cmol....kg","Magnesio..Mg..intercambiable.cmol....kg","Potasio..K..intercambiable.cmol....kg","Sodio..Na..intercambiable.cmol....kg","capacidad.de.intercambio.cationico..CICE..suma.de.bases.cmol....kg","Conductividad.el.ctrica..CE..relacion.2.5.1.0.dS.m","Hierro..Fe..disponible.olsen.mg.kg","Cobre..Cu..disponible.mg.kg","Manganeso..Mn..disponible.Olsen.mg.kg","Zinc..Zn..disponible.Olsen.mg.kg","Boro..B..disponible.mg.kg"
"META","GRANADA","Cacao","Plano","Bueno","No indica",5,1.40705958217852,10.3684536885246,4.08707865168539,0.98955915666724,0.786454253828354,1.87718942,0.40351587,0.06836562,0.10573745,3.44436751666724,0.1854684,284.009,2.699,8.412,1.078,0.208883025505717
"META","GRANADA","Cacao","Plano","Bueno","No indica",5.02,2.07943438898835,15.777306147541,2.54213483146067,1.67382878627757,1.45756188376188,2.30591937,0.55467592,0.100944792,0.15903678,4.79440564827757,0.155878,367.576,3.023,7.054,1.014,0.142919964819701
"META","GRANADA","Cacao","Plano","Bueno","No indica",5.46,1.75417004201176,11.6343553278689,2.40168539325843,0.336871202269699,0.262151417942785,3.86427863,1.10844669,0.094023828,0.12650218,5.5301225302697,0.1838832,319.825,2.854,7.382,1.681,0.186895338610378
"CESAR","PUEBLO BELLO","Cacao","Pendiente","Bueno","No indica",5.31,2.91929606103239,5.07468319672131,1.69943820224719,0.294762301985986,0.209721134354228,4.0786985,1.49494574,0.311893524,0.15281693,6.33311699598599,0.3080572,396.913,1.698,11.041,1.066,0.142919964819701
"META","ACACÍAS","Piña","Plano","Bueno","No indica",5.19,3.56011537149374,14.4970192622951,2.68258426966292,0.526361253546404,0.429928325426167,2.8995539,1.00363032,0.09537426,0.12564097,4.6505607035464,0.1912808,870.628,1.323,8.086,2.722,0.230870712401055
"META","ACACÍAS","Cacao","Pendiente","Regular","No indica",4.97,1.0478123929805,11.4761176229508,2.12078651685393,5.05306803404548,4.79212791999411,1.89914742,0.68718988,0.1012824,0.1320522,7.87273993404548,0.0940552,213.466,2.12,14.735,2.222,0.186895338610378
"CUNDINAMARCA","LA VEGA","Plátano","No indica","No indica","No indica",5.45,4.61843817210415,36.8948471311475,2.68258426966292,0.168435601134849,0,4.80287334,1.13071338,0.180282672,0.13702808,6.41933307313485,0.3799196,586.41,2.443,13.362,35.343,0.450747581354442
"CUNDINAMARCA","VIOTÁ","Plátano","Ondulado","No indica","No cuenta con riego",4.73,9.43591870579099,11.4041913934426,7.73876404494382,2.17913558968211,1.84554598231721,1.79748188,0.50272031,0.155637288,0.14611863,4.78109369768211,0.3587836,274.736,2.091,3.247,2.649,0.208883025505717
"CUNDINAMARCA","VIOTÁ","Plátano","Ondulado","No indica","No cuenta con riego",5.34,13.649791141249,7.08861762295082,5.49157303370787,0.378980102553411,0.325067758249053,4.051251,1.00435444,0.262040076,0.14611863,5.84274424855341,0.359312,78.934,33.757,3.37,4.13,0.384784520668426
"CUNDINAMARCA","VIOTÁ","Plátano","Plano","No indica","No cuenta con riego",4.93,11.9846318723986,34.8089864754098,8.44101123595506,1.04219528202188,0.880828764287757,1.71920161,0.43863569,0.063526572,0.13090392,3.39446307402188,0.3350056,104.137,1.715,2.625,4.468,0.296833773087071
"CUNDINAMARCA","VIOTÁ","Plátano","Pendiente","No indica","No cuenta con riego",5.45,8.24166453629484,36.2618963114754,9.42415730337079,0.515834028475476,0.429928325426167,5.80470709,1.44226601,0.305704044,0.14497035,8.21348152247548,0.2177008,226.039,1.072,2.852,2.354,0.450747581354442
"CUNDINAMARCA","VIOTÁ","Plátano","Pendiente","No indica","No cuenta con riego",5.4,16.0819917059545,16.7698881147541,7.17696629213483,0.526361253546404,0.387984098555322,4.24492056,0.75797261,0.172967832,0.16248162,5.86470387554641,0.2108316,90.379,1.715,2.745,14.303,0.296833773087071
"CUNDINAMARCA","VIOTÁ","Plátano","Ondulado","No indica","No cuenta con riego",5.49,8.81937285405924,21.6177159836066,7.03651685393258,0.315816752127843,0.230693247789651,8.42945662,1.64320931,0.275206788,0.17042389,10.8341133601278,0.2642,220.66,1.06,4.956,3.02,0.362796833773087
"CUNDINAMARCA","VIOTÁ","Plátano","Pendiente","No indica","No cuenta con riego",4.82,11.5137267730445,13.0584946721311,6.1938202247191,0.757960205106822,0.660621573215818,2.020136,0.42523947,0.193449384,0.1004745,3.49725955910682,0.5278716,165.517,1.236,4.757,3.197,0.186895338610378
"CUNDINAMARCA","VIOTÁ","Plátano","Pendiente","No indica","No cuenta con riego",5.17,12.4798104304824,17.4316094262295,10.2668539325843,0.947450256383528,0.817912423981489,4.051251,0.74874008,0.210048444,0.10162278,6.05911256038353,0.3656528,237.292,1.041,3.821,2.754,0.186895338610378
"NORTE DE SANTANDER","CHITAGÁ","Caducifolios","Ondulado","Bueno","Aspersión",5.46,1.69591374106072,395.417323770492,3.38483146067416,0.357925652411555,0.220207191071939,4.02369371,0.86369413,0.4979718,0.10832108,5.85160637241155,0.203434,496.705,6.98,15.261,6.995,0.428759894459103
"MAGDALENA","SANTA MARTA","Palma de aceite","Pendiente","Bueno","No indica",5.34,1.22258129583359,64.3418963114754,44.311797752809,0.115799475780209,0,4.2642436,1.32043282,0.775485576,0.18449032,6.66045179178021,0.4655204,78.889,1.748,8.422,1.48,4.25461741424802
"CUNDINAMARCA","SAN CAYETANO","Café","Pendiente","Bueno","No cuenta con riego",5.21,10.8505057452123,24.6840137544262,3.0586592178771,0.189490051276706,0.114718680672927,13.59957751,2.35845884,0.152430012,0.13262634,16.4325827532767,0.4470264,549.34,3.307,27.959,15.709,0.246053853296193
"CUNDINAMARCA","SAN CAYETANO","Café","Pendiente","Regular","No cuenta con riego",5.1,4.38786671633288,12.9449794297644,2.36033519553073,3.02131359535636,2.68024553935839,4.54618432,1.34269951,0.062401212,0.14879795,9.12139658735636,0.1659176,327.778,1.047,5.679,2.69,0.176415970287837
"CUNDINAMARCA","SAN CAYETANO","Café","Pendiente","Bueno","No cuenta con riego",5.28,8.68974497567816,8.43328202714043,3.19832402234637,1.86331883755427,1.74163815203444,3.29227273,0.88451258,0.135099468,0.13674101,6.31194462555427,0.2118884,655.644,1.224,5.265,4.678,0.176415970287837
"CUNDINAMARCA","SAN CAYETANO","Café","Pendiente","Bueno","No cuenta con riego",5.14,5.14042531662211,6.89585647911251,6.13128491620112,3.09500417085286,2.75324833615025,3.85308005,1.13469604,0.112986144,0.15645315,8.35221955485286,0.2213996,781.583,1.4,5.884,6.156,0.222841225626741
"CUNDINAMARCA","SAN CAYETANO","Café","Pendiente","Bueno","No cuenta con riego",4.89,5.85986043647837,9.26665288494996,6.82960893854749,2.52653401702274,2.40909229413147,2.59225169,0.86459928,0.102745368,0.12765046,6.21378081502274,0.2198144,751.938,1.355,10.178,2.085,0.199628597957289
"CUNDINAMARCA","SAN CAYETANO","Café","Ondulado","Regular","No cuenta con riego",5.37,10.1679017748368,13.7783502875739,6.55027932960894,1.78962826205777,1.69992226815337,3.89447088,1.17578985,0.260183232,0.11033057,7.23040279405778,0.2330244,338.481,2.406,3.332,7.094,0.153203342618384
"CUNDINAMARCA","SAN CAYETANO","Café","Ondulado","Bueno","No cuenta con riego",5.07,5.86231584644375,6.27801256728821,6.68994413407821,2.75813296858316,2.71153245226918,1.79023574,0.46615225,0.084627072,0.12296165,5.22210968058316,0.1363272,466.103,1.41,2.849,2.746,0.176415970287837
"CUNDINAMARCA","SAN CAYETANO","Café","Pendiente","Bueno","No cuenta con riego",5.19,4.58429951356326,126.728838446896,2.77932960893855,2.05280888883098,1.86678580367763,3.58442392,0.91021884,0.108147096,0.11530645,6.77090519483098,0.1326284,726.39,1.061,4.309,5.236,0.176415970287837
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",5.13,14.2733472369517,287.646572650797,16.1871508379888,0.54741570368826,0.417158838810644,9.15418041,2.5326097,1.035274932,0.10124002,13.3707207656883,1.33421,169.169,25.248,23.641,99,0.687093779015785
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",4.81,13.143858652877,27.2272317170518,45.3212290502793,2.49495234180996,2.31523155539907,3.93443444,1.00978534,0.427299192,0.1358798,8.00235111380996,0.7376464,364.815,10.543,10.617,18.594,0.292479108635097
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",4.7,17.3573421534686,14.4249311255296,53.7011173184358,1.89490051276706,1.88764374561816,2.68315781,0.76666205,0.19328058,0.14142982,5.67943077276706,0.929984,261.679,4.386,9.278,7.64,0.338904363974002
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",5.03,16.0363315920943,19.4395247354524,45.3212290502793,0.684269629610325,0.646596200156498,5.18011178,1.71218174,0.302496768,0.12851167,8.00757158761033,1.128134,219.065,11.933,16.578,31.669,0.338904363974002
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",4.64,11.8817779306718,23.3908520785149,41.8296089385475,2.1370266893984,1.95021757143976,5.17736703,1.10772257,0.577365948,0.11616766,9.1156498973984,1.6739712,493.119,6.392,19.119,7.843,0.431754874651811
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",4.95,6.81255950304571,11.3357115664081,66.2709497206704,1.30537590879508,1.18890269061033,2.2298349,0.62853616,0.43129422,0.10765125,4.70269243879508,0.6488752,179.102,3.355,14.005,7.157,0.408542246982358
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",5.4,7.48534183355975,8.44765049020611,50.9078212290503,0.231598951560418,0.146005593583725,3.08553816,1.06735288,0.579222792,0.12353579,5.08724857356042,0.70013,95.941,3.481,9.841,14.285,0.687093779015785
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",5.02,12.2893759849248,5.21474630042778,67.6675977653631,0.800069105390535,0.730027967918626,2.07964218,0.66021641,0.220795632,0.12650218,3.88722550739054,0.6562728,174.262,2.619,8.922,4.554,0.385329619312906
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",5.23,13.7380678644989,4.71185009312893,19.1201117318436,0.136853925922065,0.0834317677621287,3.03591308,0.87093533,0.232161768,0.14592725,4.42179135392206,1.054158,85.574,2.913,7.899,6.661,0.176415970287837
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",5.43,11.7197208729567,5.94753791677753,25.963687150838,0.115799475780209,0,3.89853311,1.14917844,0.219501468,0.16410835,5.54712084378021,0.8755588,85.426,3.809,8.132,7.635,0.176415970287837
"ANTIOQUIA","JARDÍN","Aguacate","Pendiente","Bueno","No cuenta con riego",5.04,10.4527293308208,6.99643572057228,81.6340782122905,0.536888478617332,0.396300896870111,3.45487172,0.74457639,0.400515624,0.13119099,5.26804320261733,0.9638016,338.987,5.047,19.716,5.06,0.338904363974002
"CUNDINAMARCA","LENGUAZAQUE","Papa de año","Ondulado","No indica","No cuenta con riego",4.69,12.0143700688023,67.2146644288433,12.4162011173184,6.88480519638697,5.72550506267608,3.28118394,0.57513231,0.231430284,0.16056782,11.133119550387,0.2980176,2047.271,1.113,3.941,2.834,0.31569173630455
"CUNDINAMARCA","LENGUAZAQUE","Papa de año","Pendiente","No indica","No cuenta con riego",5.11,14.6687173495771,33.7648824119369,18.5614525139665,3.0002591452145,2.58638480062599,3.83518428,1.10211064,0.496171224,0.23759827,8.67132355921451,0.4988096,583.338,1.209,5.126,2.656,0.222841225626741
"CUNDINAMARCA","VIANÍ","Banano","Ondulado","Bueno","No cuenta con riego",5.25,1.63164447609448,6.93896186830956,2.77932960893855,2.4738978916681,1.99193345532082,5.82776299,3.67690033,0.083726784,0.10324951,12.1655375056681,0.1468952,96.955,1.204,9.043,2.251,0.176415970287837
"CUNDINAMARCA","VIOTÁ","Plátano","Ondulado","No indica","No cuenta con riego",4.91,7.19560345764494,16.4077790285936,5.43296089385475,2.69496961815759,2.19008390375588,2.30284525,0.48135877,0.10325178,0.11999526,5.70242067815759,0.22457,278.487,1.006,2.763,2.337,0.199628597957289
"CUNDINAMARCA","VIOTÁ","Plátano","Ondulado","No indica","No cuenta con riego",4.08,4.49465249572724,8.59133512086293,6.68994413407821,8.40072560660061,6.87269186940535,1.19769911,0.34830172,0.089916264,0.11033057,10.1469732706006,0.2742396,969.969,6.102,1.305,1.353,0.222841225626741
"CUNDINAMARCA","VIOTÁ","Plátano","Plano","No indica","No cuenta con riego",4.6,3.75066327621719,12.3271355179401,2.77932960893855,5.38993923631518,4.36973883654149,2.95741323,0.6426565,0.090253872,0.12353579,9.20379862831518,0.1976216,921.186,3.207,4.59,13.659,0.246053853296193
"CUNDINAMARCA","VIOTÁ","Plátano","Ondulado","No indica","No cuenta con riego",5.16,9.5933358429379,22.8735874081503,5.43296089385475,2.09491778911469,1.7520671230047,2.81545476,0.65297521,0.089297316,0.10975643,5.76240150511469,0.1659176,349.646,1.325,1.666,1.842,0.222841225626741
"CUNDINAMARCA","VIOTÁ","Plátano","Plano","No indica","No cuenta con riego",5.11,8.35701237126956,16.2353574718055,10.7402234636872,0.779014655248678,0.594451345305167,2.73003814,0.51539241,0.08243262,0.12028233,4.22716015524868,0.301188,300.828,2.207,3.182,4.627,0.222841225626741
"CUNDINAMARCA","VIOTÁ","Plátano","Ondulado","No indica","No cuenta con riego",5.39,11.7098992330952,20.0430001842111,4.87430167597765,0.515834028475476,0.354585012989047,4.79979922,0.94063188,0.103082976,0.10439779,6.46374589447548,0.253632,153.219,1.646,4.765,4.982,0.269266480965645
"BOYACÁ","LA UVITA","Uchuva","Ondulado","Bueno","No indica",5.05,4.40134691704282,15.7835764776097,4.45530726256983,2.11542728621259,1.33991314339009,3.66072797,1.04019838,0.222483672,0.11042626,7.14926356821259,0.2678988,946.722,1.015,13.901,3.265,0.176415970287837
"BOYACÁ","LA UVITA","Uchuva","Ondulado","Bueno","No indica",5.18,5.69780337876331,97.1295301863215,3.19832402234637,1.19274091669433,0.9120417194504,4.5595787,1.47467038,0.67212126,0.12583235,8.02494360669433,0.3941864,892.893,1.601,7.505,2.398,0.147783251231527
"BOYACÁ","RAMIRIQUÍ","Uchuva","Pendiente","Bueno","No indica",5.21,5.06430760769534,76.1809504448216,5.1536312849162,3.69074547807303,3.15273680797669,3.85132341,0.45492839,0.49150098,0.15683591,8.64533416807303,0.19815,517.847,2.598,5.544,1.193,0.176415970287837
"CUNDINAMARCA","MEDINA","Pastos-brachiaria","Ondulado","Bueno","No indica",4.76,3.46092490030238,13.5446970177369,2.77932960893855,2.59927501656973,2.07179847381326,1.41651058,0.40351587,0.169816824,0.3932859,4.98240419056973,0.4195496,445.511,2.972,9.746,1.077,0.176415970287837
"CUNDINAMARCA","COTA","Papa de año","Plano","Bueno","Aspersión",5.17,18.4328117183049,7.58744465374788,24.9860335195531,0.776406823131217,0.461650746882301,4.4607677,2.78931024,1.933030872,0.33386241,10.2933780451312,2.1299804,88.461,1.252,7.651,15.215,0.269266480965645
"CUNDINAMARCA","COTA","Papa de año","Plano","Bueno","Aspersión",5.38,10.5374164205268,33.6684264319153,35.5446927374302,0.236297728779066,0,8.27366461,5.18850083,3.122648928,0.29319416,17.1143062567791,2.5854612,95.873,1.41,8.288,54.659,0.663881151346332
"VALLE DEL CAUCA","CALI","Piña","Pendiente","Regular","No cuenta con riego",4.58,5.54190384922054,5.08733705316083,17.5837988826816,1.7877870267955,1.5577793391376,1.73841486,0.63577736,0.125308836,0.10640728,4.3936953627955,0.5669732,247.852,1.495,6.142,2.012,0.163442294863242
"CUNDINAMARCA","VILLA DE SAN DIEGO DE UBATÉ","Pastos","Plano","Malo","Gravedad",5,11.6949865443214,23.4813526273837,225.977653631285,0.355466426380392,0.186933520696512,12.35993862,6.54676892,0.67577868,0.86972641,20.8076790563804,3.2803072,2700.565,7.364,154.644,99.834,0.563709139426284
"CUNDINAMARCA","VILLA DE SAN DIEGO DE UBATÉ","Pastos","Plano","Malo","Gravedad",5.35,10.7121354230867,20.0378551719909,73.8826815642458,0.209097897870819,0,10.69585159,5.44411519,0.50022252,0.58495297,17.4342401678708,1.389692,1598.772,5.706,99.939,49.833,0.43028685790527
"CUNDINAMARCA","FUNZA","Calas","Plano","Bueno","Aspersión",5.3,11.0210211403278,84.8043031455025,59.2877094972067,0.501834954889965,0.301170672233269,7.43080678,0.97285522,0.780324624,0.40161093,10.08743250889,1.2581204,565.477,7.036,6.97,17.925,0.530353569046031
"CALDAS","SAN DIEGO","Pastos","Ondulado","Bueno","No cuenta con riego",5.33,5.74716759689856,3.93950456802992,2.77932960893855,1.76687723700842,1.5993201215146,0.91466049,0.47411757,0.245272212,0.1071728,3.50810030900842,0.1722584,343.145,1.299,5.372,2.3,0.180120080053369
"CALDAS","VICTORIA","Aguacate","Ondulado","Bueno","No cuenta con riego",5.38,8.24744723420091,4.67221410162711,3.47765363128492,0.724549298793698,0.519085318894229,1.17486279,0.41709312,0.129641472,0.12899012,2.5751368007937,0.0998676,384.373,1.248,2.401,1.514,0.106732348111658
"CÓRDOBA","PUERTO LIBERTADOR","Plátano","Plano","Regular","No cuenta con riego",4.9,1.34632357491852,3.64259932338654,3.88743455497382,1.3281901586424,1.05974114245119,1.96721722,0.90768442,0.10662786,0.36496166,4.67468131864241,0.5453088,94.926,2.296,58.476,3.816,0.0246305418719212
"CUNDINAMARCA","TENJO","Papa de año","Plano","Regular","No cuenta con riego",4.85,12.0325790891734,43.1331440839695,32.5261780104712,1.45468445946549,0.996156673904117,4.86007393,0.99475985,0.396182988,0.12095216,7.82665338746549,1.1450428,220.286,2.243,6.698,5.716,0.188834154351396
"CASANARE","YOPAL","Arroz","Plano","Bueno","No cuenta con riego",4.92,2.33847751719235,33.3442388098543,4.93455497382199,3.76320544948681,3.36997683299478,1.98357593,0.67868147,0.174824676,0.13434876,6.73463628548681,0.1542928,362.956,2.123,13.916,1.356,0.0246305418719212
"CUNDINAMARCA","MOSQUERA","Cebolla de bulbo","No indica","No indica","No indica",5.24,9.86254780656466,25.2147280534351,62.630890052356,0.41110647767503,0.22254563991475,3.66533915,1.68412209,0.801650196,0.25855438,6.82077229367503,1.1286624,402.424,1.952,2.681,6.134,0.0656814449917898
"CUNDINAMARCA","MOSQUERA","Uchuva","No indica","No indica","No indica",5.33,10.2633193497492,27.2851652498265,75.7198952879581,0.33731813552823,0.127168937094143,4.16850672,1.84578188,1.512089964,0.28113722,8.14483391952823,1.66446,389.048,1.845,3.859,7.503,0.0451559934318555
"NARIÑO","PASTO","pastos","Ondulado","Regular","No indica",4.98,20.3066180824551,9.38704460721961,7.7710843373494,1.73986699995674,1.58879712801967,3.70618103,0.56553772,0.181576836,0.11951681,6.31267939595674,0.2235132,3333.587,1.793,12.717,4.029,0.0799531981279251
"CUNDINAMARCA","MANTA","Café","Pendiente","Bueno","No cuenta con riego",4.96,3.14784601112173,33.0343975612965,8.37349397590361,1.72957192895108,1.33957404911462,3.03305854,0.69316387,0.286291584,0.12506683,5.86715275295108,0.2874496,564.806,1.789,10.239,5.006,0.294461778471139
"CUNDINAMARCA","CHIPAQUE","Cebolla de bulbo","Pendiente","Regular","Aspersión",5.04,3.80468363407546,91.5985451116277,11.2349397590361,0.308852130169835,0.16614871927003,7.43344174,1.43049906,0.502979652,0.17482563,9.85059821216984,0.7883728,1039.773,3.219,10.73,6.473,0.15795631825273
"CUNDINAMARCA","CHIPAQUE","Cebolla de bulbo","Pendiente","Regular","Aspersión",5.23,3.85056567391414,60.699953068117,8.97590361445783,0.803015538441571,0.581520517445107,5.45096371,1.36062148,0.468599904,0.11444524,8.19764587244157,0.5447804,1590.771,1.976,14.003,6.078,0.274960998439938
"CUNDINAMARCA","CÁQUEZA","Arveja","Pendiente","Bueno","No indica",5.27,4.00511570284444,118.986983201018,17.4096385542169,0.339737343186819,0.207685899087538,5.78494489,1.31536398,0.529650684,0.12621511,8.09591200718682,0.9680288,596.013,2.424,9.17,15.615,1.50351014040562
"CUNDINAMARCA","LA CALERA","Zanahoria","Plano","Bueno","Goteo",4.68,15.701703376709,96.7867989824115,68.2228915662651,2.22373533722281,1.7964830271072,3.98669448,0.9015294,1.487950992,0.16851009,8.76842029922281,4.8464848,727.804,2.213,13.105,6.579,0.645475819032761
"CUNDINAMARCA","LA CALERA","Arveja","Plano","Bueno","No indica",4.95,24.3758237504216,163.695259879819,5.66265060240964,3.51061921293046,3.08413560144994,2.58127269,0.6788625,0.477096372,0.12315303,7.37100380493046,0.4618216,659.791,2.346,5.858,1.964,0.196957878315133
"META","CABUYARO","Cacao","Plano","Bueno","No indica",5.36,1.29663049826729,6.6221238751109,7.66467065868263,0.88204063262283,0.734831092557502,3.31445031,1.18610856,0.0970623,0.12066509,5.60032689262283,0.1315716,259.358,3.843,7.779,3.851,0.118230358504958
"CASANARE","TRINIDAD","Arroz","Plano","No indica","No indica",5.01,2.00688051881752,10.4481410283493,8.8622754491018,1.41937573065743,1.23492447499247,2.70423749,1.1260066,0.175668696,0.11903836,5.54432687665743,0.190224,381.656,3.957,27.894,5.076,0.175438596491228
"NARIÑO","GUAITARILLA","Papa de año","Ondulado","Regular","No cuenta con riego",5.47,6.40655214782319,50.5026849465546,9.91017964071856,0.304151942283735,0.163295798346112,3.79291513,0.91872725,0.622099008,0.13090392,5.76879725028374,0.4142656,572.022,3.167,7.951,3.561,0.404271548436308
"NARIÑO","GUAITARILLA","Papa de año","Ondulado","Bueno","No cuenta con riego",5.45,8.61972030059574,29.4002725083442,14.1017964071856,0.689411069176465,0.469475420245071,2.04439959,0.61296758,0.793603872,0.10363227,4.24401438117647,0.404226,320.584,2.773,9.054,3.421,0.213577421815408
"NARIÑO","GUACHUCAL","Papa de año","Pendiente","Bueno","No cuenta con riego",4.94,12.1343670746428,20.4284105792387,3.77245508982036,1.75394286716954,1.65336995825438,1.16004114,0.23280458,0.218151036,0.14037723,3.50531685316954,0.4396288,355.025,2.023,2.75,1.856,0.156369183829138
"NARIÑO","GUACHUCAL","Papa de año","Ondulado","Bueno","No cuenta con riego",5.05,8.44009734318013,104.511810807385,15,0.88204063262283,0.77565504214403,3.66522936,0.69117254,0.98778474,0.13119099,6.35741826262283,1.6475512,445.896,1.977,6.898,4.759,0.594965675057208
"NARIÑO","TÚQUERRES","Papa de año","Plano","Bueno","No cuenta con riego",5.45,4.94944877801861,163.014282394694,7.21556886227545,0.182491165370241,0,5.80876932,0.6535183,0.679492368,0.1157849,7.44005605337024,0.3207388,582.736,3.551,5.434,4.232,0.366132723112128
